,id,title,revenue,budget,revenue_per_budget,genres,production_companies,yearmonthday,yearmonth,year
58,131634,The Hunger Games: Mockingjay - Part 2,653428261,160000000,4.08392663125,Adventure,"Lionsgate, Color Force, Studio Babelsberg",20151118,201511,2015
58,131634,The Hunger Games: Mockingjay - Part 2,653428261,160000000,4.08392663125,Science Fiction,"Lionsgate, Color Force, Studio Babelsberg",20151118,201511,2015
59,286217,The Martian,631058917,108000000,5.84313812037037,Drama,"Genre Films, TSG Entertainment, 20th Century Fox, Scott Free Productions",20150930,201509,2015
59,286217,The Martian,631058917,108000000,5.84313812037037,Adventure,"Genre Films, TSG Entertainment, 20th Century Fox, Scott Free Productions",20150930,201509,2015
59,286217,The Martian,631058917,108000000,5.84313812037037,Science Fiction,"Genre Films, TSG Entertainment, 20th Century Fox, Scott Free Productions",20150930,201509,2015
60,216015,Fifty Shades of Grey,569651467,40000000,14.241286675,Drama,"Universal Pictures, Focus Features, Michael De Luca Productions, Trigger Street Productions",20150211,201502,2015
60,216015,Fifty Shades of Grey,569651467,40000000,14.241286675,Romance,"Universal Pictures, Focus Features, Michael De Luca Productions, Trigger Street Productions",20150211,201502,2015
60,216015,Fifty Shades of Grey,569651467,40000000,14.241286675,Thriller,"Universal Pictures, Focus Features, Michael De Luca Productions, Trigger Street Productions",20150211,201502,2015
61,150689,Cinderella,543514353,95000000,5.721203715789474,Romance,"Walt Disney Pictures, Genre Films, Beagle Pug Films, Allison Shearmur Productions",20150306,201503,2015
61,150689,Cinderella,543514353,95000000,5.721203715789474,Fantasy,"Walt Disney Pictures, Genre Films, Beagle Pug Films, Allison Shearmur Productions",20150306,201503,2015
61,150689,Cinderella,543514353,95000000,5.721203715789474,Family,"Walt Disney Pictures, Genre Films, Beagle Pug Films, Allison Shearmur Productions",20150306,201503,2015
61,150689,Cinderella,543514353,95000000,5.721203715789474,Drama,"Walt Disney Pictures, Genre Films, Beagle Pug Films, Allison Shearmur Productions",20150306,201503,2015
62,281957,The Revenant,532950503,135000000,3.9477815037037036,Western,"Monarchy Enterprises S.a.r.l., Regency Enterprises, Appian Way, CatchPlay, Anonymous Content, New Regency Pictures, Hong Kong Alpha Motion Pictures Co., M Productions, RatPac Entertainment",20151225,201512,2015
62,281957,The Revenant,532950503,135000000,3.9477815037037036,Drama,"Monarchy Enterprises S.a.r.l., Regency Enterprises, Appian Way, CatchPlay, Anonymous Content, New Regency Pictures, Hong Kong Alpha Motion Pictures Co., M Productions, RatPac Entertainment",20151225,201512,2015
62,281957,The Revenant,532950503,135000000,3.9477815037037036,Adventure,"Monarchy Enterprises S.a.r.l., Regency Enterprises, Appian Way, CatchPlay, Anonymous Content, New Regency Pictures, Hong Kong Alpha Motion Pictures Co., M Productions, RatPac Entertainment",20151225,201512,2015
63,102899,Ant-Man,519311965,130000000,3.9947074230769233,Science Fiction,Marvel Studios,20150714,201507,2015
63,102899,Ant-Man,519311965,130000000,3.9947074230769233,Action,Marvel Studios,20150714,201507,2015
63,102899,Ant-Man,519311965,130000000,3.9947074230769233,Adventure,Marvel Studios,20150714,201507,2015
64,254128,San Andreas,473990832,110000000,4.309007563636364,Action,"New Line Cinema, Village Roadshow Pictures, Flynn Picture Company, Warner Bros. Pictures",20150527,201505,2015
64,254128,San Andreas,473990832,110000000,4.309007563636364,Drama,"New Line Cinema, Village Roadshow Pictures, Flynn Picture Company, Warner Bros. Pictures",20150527,201505,2015
64,254128,San Andreas,473990832,110000000,4.309007563636364,Thriller,"New Line Cinema, Village Roadshow Pictures, Flynn Picture Company, Warner Bros. Pictures",20150527,201505,2015
65,159824,Hotel Transylvania 2,473200000,80000000,5.915,Animation,"Columbia Pictures, Sony Pictures Animation, MRC, Sony Pictures Releasing",20150921,201509,2015
65,159824,Hotel Transylvania 2,473200000,80000000,5.915,Comedy,"Columbia Pictures, Sony Pictures Animation, MRC, Sony Pictures Releasing",20150921,201509,2015
65,159824,Hotel Transylvania 2,473200000,80000000,5.915,Family,"Columbia Pictures, Sony Pictures Animation, MRC, Sony Pictures Releasing",20150921,201509,2015
65,159824,Hotel Transylvania 2,473200000,80000000,5.915,Fantasy,"Columbia Pictures, Sony Pictures Animation, MRC, Sony Pictures Releasing",20150921,201509,2015
66,87101,Terminator Genisys,440603537,155000000,2.842603464516129,Science Fiction,"Paramount Pictures, Skydance Media",20150623,201506,2015
66,87101,Terminator Genisys,440603537,155000000,2.842603464516129,Action,"Paramount Pictures, Skydance Media",20150623,201506,2015
66,87101,Terminator Genisys,440603537,155000000,2.842603464516129,Thriller,"Paramount Pictures, Skydance Media",20150623,201506,2015
66,87101,Terminator Genisys,440603537,155000000,2.842603464516129,Adventure,"Paramount Pictures, Skydance Media",20150623,201506,2015
67,207703,Kingsman: The Secret Service,414351546,81000000,5.115451185185186,Crime,"20th Century Fox, Marv, Cloudy Productions, TSG Entertainment",20150124,201501,2015
67,207703,Kingsman: The Secret Service,414351546,81000000,5.115451185185186,Comedy,"20th Century Fox, Marv, Cloudy Productions, TSG Entertainment",20150124,201501,2015
67,207703,Kingsman: The Secret Service,414351546,81000000,5.115451185185186,Action,"20th Century Fox, Marv, Cloudy Productions, TSG Entertainment",20150124,201501,2015
67,207703,Kingsman: The Secret Service,414351546,81000000,5.115451185185186,Adventure,"20th Century Fox, Marv, Cloudy Productions, TSG Entertainment",20150124,201501,2015
68,334298,Monster Hunt,387053506,0,,Comedy,"Edko Films, BDI Films Inc., Heyi Pictures, San-Le Films",20150716,201507,2015
68,334298,Monster Hunt,387053506,0,,Fantasy,"Edko Films, BDI Films Inc., Heyi Pictures, San-Le Films",20150716,201507,2015
68,334298,Monster Hunt,387053506,0,,Adventure,"Edko Films, BDI Films Inc., Heyi Pictures, San-Le Films",20150716,201507,2015
69,76341,Mad Max: Fury Road,378858340,150000000,2.5257222666666665,Action,"Warner Bros. Pictures, Village Roadshow Pictures, Kennedy Miller Mitchell, RatPac Entertainment",20150513,201505,2015
69,76341,Mad Max: Fury Road,378858340,150000000,2.5257222666666665,Adventure,"Warner Bros. Pictures, Village Roadshow Pictures, Kennedy Miller Mitchell, RatPac Entertainment",20150513,201505,2015
69,76341,Mad Max: Fury Road,378858340,150000000,2.5257222666666665,Science Fiction,"Warner Bros. Pictures, Village Roadshow Pictures, Kennedy Miller Mitchell, RatPac Entertainment",20150513,201505,2015
70,228161,Home,368871007,135000000,2.7323778296296295,Fantasy,DreamWorks Animation,20150318,201503,2015
70,228161,Home,368871007,135000000,2.7323778296296295,Comedy,DreamWorks Animation,20150318,201503,2015
70,228161,Home,368871007,135000000,2.7323778296296295,Animation,DreamWorks Animation,20150318,201503,2015
70,228161,Home,368871007,135000000,2.7323778296296295,Science Fiction,DreamWorks Animation,20150318,201503,2015
70,228161,Home,368871007,135000000,2.7323778296296295,Family,DreamWorks Animation,20150318,201503,2015
71,105864,The Good Dinosaur,332207671,175000000,1.8983295485714287,Adventure,Pixar,20151114,201511,2015
71,105864,The Good Dinosaur,332207671,175000000,1.8983295485714287,Animation,Pixar,20151114,201511,2015
71,105864,The Good Dinosaur,332207671,175000000,1.8983295485714287,Family,Pixar,20151114,201511,2015
72,294254,Maze Runner: The Scorch Trials,312296056,61000000,5.119607475409836,Science Fiction,"Temple Hill Entertainment, The Gotham Group, TSG Entertainment, 20th Century Fox",20150909,201509,2015
72,294254,Maze Runner: The Scorch Trials,312296056,61000000,5.119607475409836,Action,"Temple Hill Entertainment, The Gotham Group, TSG Entertainment, 20th Century Fox",20150909,201509,2015
72,294254,Maze Runner: The Scorch Trials,312296056,61000000,5.119607475409836,Thriller,"Temple Hill Entertainment, The Gotham Group, TSG Entertainment, 20th Century Fox",20150909,201509,2015
72,294254,Maze Runner: The Scorch Trials,312296056,61000000,5.119607475409836,Adventure,"Temple Hill Entertainment, The Gotham Group, TSG Entertainment, 20th Century Fox",20150909,201509,2015
73,228165,The SpongeBob Movie: Sponge Out of Water,311594032,74000000,4.210730162162162,Family,"Paramount Animation, Paramount Pictures, Nickelodeon Movies, United Plankton Pictures, Rough Draft Studios, Disruption Entertainment",20150128,201501,2015
73,228165,The SpongeBob Movie: Sponge Out of Water,311594032,74000000,4.210730162162162,Comedy,"Paramount Animation, Paramount Pictures, Nickelodeon Movies, United Plankton Pictures, Rough Draft Studios, Disruption Entertainment",20150128,201501,2015
73,228165,The SpongeBob Movie: Sponge Out of Water,311594032,74000000,4.210730162162162,Adventure,"Paramount Animation, Paramount Pictures, Nickelodeon Movies, United Plankton Pictures, Rough Draft Studios, Disruption Entertainment",20150128,201501,2015
73,228165,The SpongeBob Movie: Sponge Out of Water,311594032,74000000,4.210730162162162,Animation,"Paramount Animation, Paramount Pictures, Nickelodeon Movies, United Plankton Pictures, Rough Draft Studios, Disruption Entertainment",20150128,201501,2015
74,262500,Insurgent,297002527,110000000,2.7000229727272727,Action,"Summit Entertainment, Red Wagon Entertainment, Mandeville Films, NeoReel, Lionsgate",20150318,201503,2015
74,262500,Insurgent,297002527,110000000,2.7000229727272727,Science Fiction,"Summit Entertainment, Red Wagon Entertainment, Mandeville Films, NeoReel, Lionsgate",20150318,201503,2015
74,262500,Insurgent,297002527,110000000,2.7000229727272727,Thriller,"Summit Entertainment, Red Wagon Entertainment, Mandeville Films, NeoReel, Lionsgate",20150318,201503,2015
75,254470,Pitch Perfect 2,287144079,29000000,9.901519965517242,Comedy,"Brownstone Productions, Gold Circle Films, Universal Pictures",20150507,201505,2015
75,254470,Pitch Perfect 2,287144079,29000000,9.901519965517242,Music,"Brownstone Productions, Gold Circle Films, Universal Pictures",20150507,201505,2015
76,299824,Mojin: The Lost Legend,278300000,37000000,7.521621621621621,Action,Beijing Enlight Pictures,20151218,201512,2015
76,299824,Mojin: The Lost Legend,278300000,37000000,7.521621621621621,Adventure,Beijing Enlight Pictures,20151218,201512,2015
76,299824,Mojin: The Lost Legend,278300000,37000000,7.521621621621621,Fantasy,Beijing Enlight Pictures,20151218,201512,2015
77,227973,The Peanuts Movie,246233113,99000000,2.4872031616161614,Comedy,"Blue Sky Studios, 20th Century Fox Animation, 20th Century Fox",20151105,201511,2015
77,227973,The Peanuts Movie,246233113,99000000,2.4872031616161614,Animation,"Blue Sky Studios, 20th Century Fox Animation, 20th Century Fox",20151105,201511,2015
77,227973,The Peanuts Movie,246233113,99000000,2.4872031616161614,Family,"Blue Sky Studios, 20th Century Fox Animation, 20th Century Fox",20151105,201511,2015
78,257344,Pixels,244900000,88000000,2.7829545454545452,Action,"Columbia Pictures, Happy Madison Productions, 1492 Pictures, LStar Capital, China Film Group Corporation, Film Croppers Entertainment, Prime Focus",20150716,201507,2015
78,257344,Pixels,244900000,88000000,2.7829545454545452,Comedy,"Columbia Pictures, Happy Madison Productions, 1492 Pictures, LStar Capital, China Film Group Corporation, Film Croppers Entertainment, Prime Focus",20150716,201507,2015
78,257344,Pixels,244900000,88000000,2.7829545454545452,Science Fiction,"Columbia Pictures, Happy Madison Productions, 1492 Pictures, LStar Capital, China Film Group Corporation, Film Croppers Entertainment, Prime Focus",20150716,201507,2015
78,257344,Pixels,244900000,88000000,2.7829545454545452,Fantasy,"Columbia Pictures, Happy Madison Productions, 1492 Pictures, LStar Capital, China Film Group Corporation, Film Croppers Entertainment, Prime Focus",20150716,201507,2015
79,274167,Daddy's Home,242786137,50000000,4.85572274,Comedy,"Paramount Pictures, Gary Sanchez Productions, Red Granite Pictures",20151225,201512,2015
80,238713,Spy,235666219,65000000,3.6256341384615385,Action,"Chernin Entertainment, Feigco Entertainment, TSG Entertainment, 20th Century Fox",20150506,201505,2015
80,238713,Spy,235666219,65000000,3.6256341384615385,Comedy,"Chernin Entertainment, Feigco Entertainment, TSG Entertainment, 20th Century Fox",20150506,201505,2015
80,238713,Spy,235666219,65000000,3.6256341384615385,Crime,"Chernin Entertainment, Feigco Entertainment, TSG Entertainment, 20th Century Fox",20150506,201505,2015
81,258509,Alvin and the Chipmunks: The Road Chip,233755553,90000000,2.597283922222222,Family,"TSG Entertainment, Fox 2000 Pictures, Regency Enterprises, Bagdasarian Productions, Sunswept Entertainment",20151217,201512,2015
81,258509,Alvin and the Chipmunks: The Road Chip,233755553,90000000,2.597283922222222,Comedy,"TSG Entertainment, Fox 2000 Pictures, Regency Enterprises, Bagdasarian Productions, Sunswept Entertainment",20151217,201512,2015
81,258509,Alvin and the Chipmunks: The Road Chip,233755553,90000000,2.597283922222222,Music,"TSG Entertainment, Fox 2000 Pictures, Regency Enterprises, Bagdasarian Productions, Sunswept Entertainment",20151217,201512,2015
81,258509,Alvin and the Chipmunks: The Road Chip,233755553,90000000,2.597283922222222,Adventure,"TSG Entertainment, Fox 2000 Pictures, Regency Enterprises, Bagdasarian Productions, Sunswept Entertainment",20151217,201512,2015
81,258509,Alvin and the Chipmunks: The Road Chip,233755553,90000000,2.597283922222222,Animation,"TSG Entertainment, Fox 2000 Pictures, Regency Enterprises, Bagdasarian Productions, Sunswept Entertainment",20151217,201512,2015
82,362682,Goodbye Mr. Loser,228549747,0,,Romance,"Fun Age Pictures, New Classics Media, Tencent Pictures, Wanda Pictures",20150930,201509,2015
82,362682,Goodbye Mr. Loser,228549747,0,,Comedy,"Fun Age Pictures, New Classics Media, Tencent Pictures, Wanda Pictures",20150930,201509,2015
83,214756,Ted 2,215863606,68000000,3.174464794117647,Comedy,"Smart Entertainment, Universal Pictures, Fuzzy Door Productions, Bluegrass Films, MRC",20150625,201506,2015
83,214756,Ted 2,215863606,68000000,3.174464794117647,Fantasy,"Smart Entertainment, Universal Pictures, Fuzzy Door Productions, Bluegrass Films, MRC",20150625,201506,2015
84,158852,Tomorrowland,209200000,190000000,1.1010526315789473,Adventure,"Walt Disney Pictures, A113",20150519,201505,2015
84,158852,Tomorrowland,209200000,190000000,1.1010526315789473,Family,"Walt Disney Pictures, A113",20150519,201505,2015
84,158852,Tomorrowland,209200000,190000000,1.1010526315789473,Mystery,"Walt Disney Pictures, A113",20150519,201505,2015
84,158852,Tomorrowland,209200000,190000000,1.1010526315789473,Science Fiction,"Walt Disney Pictures, A113",20150519,201505,2015
85,253412,Everest,203427584,55000000,3.6986833454545454,Adventure,"Cross Creek Pictures, Working Title Films, Walden Media, RVK Studios, Universal Pictures, Free State Pictures",20150910,201509,2015
85,253412,Everest,203427584,55000000,3.6986833454545454,Drama,"Cross Creek Pictures, Working Title Films, Walden Media, RVK Studios, Universal Pictures, Free State Pictures",20150910,201509,2015
85,253412,Everest,203427584,55000000,3.6986833454545454,History,"Cross Creek Pictures, Working Title Films, Walden Media, RVK Studios, Universal Pictures, Free State Pictures",20150910,201509,2015
86,277216,Straight Outta Compton,201634991,28000000,7.201249678571428,Drama,"Broken Chair Flickz, Universal Pictures, Legendary Pictures, Cube Vision, Crucial Films, Circle of Confusion, Will Packer Productions, Xenon Pictures",20150811,201508,2015
86,277216,Straight Outta Compton,201634991,28000000,7.201249678571428,Music,"Broken Chair Flickz, Universal Pictures, Legendary Pictures, Cube Vision, Crucial Films, Circle of Confusion, Will Packer Productions, Xenon Pictures",20150811,201508,2015
86,277216,Straight Outta Compton,201634991,28000000,7.201249678571428,History,"Broken Chair Flickz, Universal Pictures, Legendary Pictures, Cube Vision, Crucial Films, Circle of Confusion, Will Packer Productions, Xenon Pictures",20150811,201508,2015
87,257211,The Intern,194564672,35000000,5.558990628571428,Comedy,"Warner Bros. Pictures, RatPac Entertainment, Waverly Films",20150923,201509,2015
